,eps_1,eps_2,sps_1,sps_2,cfops_d_1,cfops_i_1,cfops_d_2,cfops_i_2,bps,tps,eps_parent_1,eps_parent_2,bps_parent
2014-12-31,0.39226480220838267,0.10877503682839784,3.4978417704220073,2.410289171873013,0.46845408588778736,,0.28791850465970065,,4.190302384680047,6.824459888094519,0.6499411546611045,0.2654895674479902,3.428410104440712
2014-09-30,0.27982536489840815,0.10346984348756669,2.791500161021022,2.089773438742924,0.8741612567732048,,0.23101203859219732,,4.122138737776853,6.897673158002084,0.5465992566609029,0.21847092428268575,3.3211373889161386
2014-06-30,0.18814358145434187,0.06023314441025845,1.9948742363887693,1.969234755437969,0.41388312351055556,,0.05215124898639331,,4.074420944458482,6.881132810345312,0.4339596353328016,0.22983864876112906,3.1442751440518832
2014-03-31,0.08113000184967738,0.02567018085550882,0.9479052680298128,1.7910774023923595,-0.15628787705755964,,0.055021496355970416,,4.25485433130034,6.906645145092327,0.1012627780502749,0.1145766711587403,3.2576831102159995
2013-12-31,0.6906294183755539,0.39226480220838267,3.815682338140843,3.4978417704220073,-0.40581217446916734,,0.46845408588778736,,4.248578153823795,7.380093793135054,0.6235987488253723,0.6499411546611045,3.2288125645116272
2013-09-30,0.8564546804269452,0.3731004865312108,3.411251604429977,3.7220002146946958,0.09717594523468608,,1.165548342364273,,4.129602527039146,7.381424839557002,0.6975387618887188,0.7287990088812039,3.1237237985767394
2013-06-30,0.7607117488369328,0.37628716290868375,2.5999266235460627,3.9897484727775385,0.5613771492177682,,0.8277662470211111,,4.040262730982591,7.979524544640808,0.648028720782942,0.8679192706656031,3.0092394312407205
2013-03-31,0.6459384709774059,0.3245200073987095,1.474052267423713,3.791621072119251,-0.27579629858086807,,-0.6251515082302386,,4.182942987823508,7.70636273374885,0.4983169038217307,0.4050511122010996,2.8761172076147252
2012-12-31,2.3157357166096073,0.6906294183755539,4.759724482296771,3.815682338140843,0.8041999720071147,,-0.40581217446916734,,4.101443172378372,7.0435544395560115,1.4361520794007046,0.6235987488253723,2.7744846158864167
2012-09-30,2.1387859493882027,1.1419395739025935,4.165989811498057,4.548335472573303,0.871576650960924,,0.12956792697958144,,4.228795963244268,6.959537732056066,1.292057780535779,0.9300516825182916,2.8503260716981194
2012-06-30,1.238156627625262,1.5214234976738656,2.4686284216967156,5.1998532470921255,0.5105480276163439,,1.1227542984355363,,4.192521977717994,6.790974621972185,0.816127726829075,1.296057441565884,2.8000658931051623
2012-03-31,0.5997198925370473,5.167507767819247,1.7472938451985183,11.792418139389705,0.5179090786129402,,-2.2063703886469446,,8.790572090350134,14.899991137320377,0.3995493402266846,3.9865352305738457,5.64945208592412
2011-12-31,1.1321808835842784,4.631471433219215,4.341735572103562,9.519448964593542,0.7790424640510246,,1.6083999440142294,,7.49591953407948,11.726226034621996,0.6199216670712836,2.872304158801409,4.6518178340277885
2011-09-30,0.7759582772237003,5.70342919836854,3.0308101174049686,11.109306163994818,0.3110172501407902,,2.3242044025624637,,7.186919520867499,11.546829763290841,0.49945092170084443,3.445487414762077,4.371648141817407
2011-06-30,0.4599005209649371,4.952626510501048,1.9225276609343183,9.874513686786862,0.26493569208486717,,2.0421921104653755,,5.45859793876577,9.921199803224054,0.29225225627610396,3.2645109073163,3.419086846481732
2011-03-31,0.25473467748727935,3.5983193552222836,1.21311407509525,10.48376307119111,0.03344881790751943,,3.107454471677641,,6.196702132166055,11.451635898026625,0.15898805261176097,2.3972960413601077,3.5988446048048672
2010-12-31,0.13594587761411436,1.6982713253764177,3.2116955476448816,6.512603358155343,-0.24509012718183484,,1.1685636960765369,,5.290417404886121,10.242454491000164,0.06907571096974291,0.9298825006069255,2.992815706485927
2010-09-30,-0.03580142430525622,1.5519165544474005,1.9393627952258505,6.061620234809937,-0.2709739539826692,,0.6220345002815804,,4.777937012292097,9.33897111394343,-0.01690446144661286,0.9989018434016889,2.8068471278804186
2010-06-30,-0.1349368504040389,1.3797015628948113,1.1206467717762352,5.767582982802955,0.1908948929086342,,0.7948070762546015,,3.7012368445825095,7.954714971734617,-0.08321950692885845,0.8767567688283119,2.490943207885571
2010-03-31,-0.1294662128351095,1.0189387099491174,0.46401029320689463,4.852456300381,0.1268545192407735,,0.13379527163007773,,3.3485263603799105,7.192946127196698,-0.09774245434434717,0.6359522104470439,2.260527049054435
2009-12-31,0.28368721728424423,0.13594587761411436,3.994013768535997,3.2116955476448816,-0.25288549720814324,,-0.24509012718183484,,3.091729656851816,7.732072697275524,0.20949364933089573,0.06907571096974291,2.1007962080787963
2009-09-30,0.44142179791118574,-0.047735232407008284,3.0752685904962918,2.585817060301134,-0.1124413950985201,,-0.36129860531022556,,2.9100927889831896,7.3200100862329505,0.3486732945396533,-0.02253928192881715,2.0192637412862853
2009-06-30,0.3816429381134282,-0.2698737008080778,1.6010433728701874,2.2412935435524703,-0.10777507114651923,,0.3817897858172684,,2.811180315056209,7.290733115087917,0.30610733079167846,-0.1664390138577169,1.9529486962251719
2009-03-31,0.19547882127657468,-0.517864851340438,0.8809638741905597,1.8560411728275785,0.03945429014501801,,0.507418076963094,,2.6287588016567827,,0.16321376246674296,-0.3909698173773887,1.9312157694079877
2008-12-31,0.4990086945158717,0.28368721728424423,3.0960472187953645,3.994013768535997,0.3702927398098465,,-0.25288549720814324,,2.742795054920555,6.901265158147416,0.38168063189603496,0.20949364933089573,2.0287256845870676
2008-09-30,0.294514834123575,0.5885623972149143,2.0514016099624945,4.100358120661722,0.36721333093040426,,-0.14992186013136014,,2.715182556964283,5.700794538166937,0.23039570395913536,0.464897726052871,2.1784739368896684
2008-06-30,0.11514167378875033,0.7632858762268564,1.3652553273185788,3.2020867457403748,0.19631266851469256,,-0.21555014229303845,,2.6724027817000846,,0.09867745039313902,0.6122146615833569,2.1359079727701067
2008-03-31,0.2327322986122465,1.5638305702125974,1.3028901866357505,7.047710993524477,0.08495547555700887,,0.31563432116014406,,5.132015881627254,8.939178917889187,0.1623718876122812,1.3057100997339437,4.085851434573443
2007-12-31,0.3031049056912261,0.9980173890317434,3.2890002551563886,6.192094437590729,0.6015421548080877,,0.740585479619693,,4.741878513354836,8.902583287008824,0.19584758983734402,0.7633612637920699,3.7591513845330637
2007-09-30,0.14992369409473982,0.7853728909961999,2.168934517704881,5.470404293233318,0.5449287479500785,,0.9792355491477446,,4.084692766935696,6.7281052112100355,0.0871228026823625,0.6143885438910276,3.47434696066628
2007-06-30,0.07396673454322052,0.4605666951550013,1.394968416593588,5.461021309274315,0.20242830898200034,,0.7852506740587702,,3.725450997587162,6.1370312511828855,0.05122573346314105,0.3947098015725561,3.210745467877545
2007-03-31,0.007600071592423589,0.930929194448986,0.5241998055361505,5.211560746543002,0.13167662554437493,,0.3398219022280355,,3.8153996541763897,6.361132131001749,0.008138876197129366,0.6494875504491248,3.2254503386395954
2006-12-31,0.037362823738957676,0.3031049056912261,2.1814324415245965,3.2890002551563886,0.2546802489137274,,0.6015421548080877,,3.559305593127127,,0.03232491656633818,0.19584758983734402,3.039343765018307
2006-09-30,0.04113014348211676,0.19989825879298642,1.630418532280999,2.891912690273174,0.15782063910482222,,0.7265716639334381,,3.3922660661821173,,0.04437530182771246,0.11616373690981666,2.916760893691444
2006-06-30,0.013320717237176533,0.14793346908644103,1.0617326146841264,2.789936833187176,0.04890765803593989,,0.4048566179640007,,3.321124754133286,,0.017854170271060312,0.1024514669262821,2.8867578640189855
2006-03-31,0.0022941294955830696,0.030400286369694357,0.49228335959214614,2.096799222144602,-0.0021720604993138025,,0.5267065021774997,,3.2618537260264473,,0.005517443332986519,0.032555504788517466,2.843656581796202
2005-12-31,0.0640684136208921,0.037362823738957676,1.9699814159445495,2.1814324415245965,0.04501507382194543,,0.2546802489137274,,3.2527673048053627,,0.054196053349980434,0.03232491656633818,2.8350844344693984
2005-09-30,0.06821139573021795,0.054840191309489,1.4393109524021859,2.1738913763746655,0.032046195172342036,,0.2104275188064296,,3.2205319168437896,,0.05379472212726111,0.05916706910361661,2.8328080703736185
2005-06-30,0.04222427550449125,0.026641434474353066,0.99024968935329,2.1234652293682528,0.1524670522996279,,0.09781531607187978,,3.189749837740355,,0.031180854848219107,0.035708340542120624,2.8062869394610503
2005-03-31,0.01571238799129991,0.009176517982332278,0.435172970020363,1.9691334383685846,0.12163203114394289,,-0.00868824199725521,,3.185830112912895,,0.012542855497257688,0.022069773331946076,2.7939502123000244
2004-12-31,0.09779174603764423,0.0640684136208921,1.2413738459747221,1.9699814159445495,0.0584374121444532,,0.04501507382194543,,3.183535984482528,,0.09383470550493714,0.054196053349980434,2.788432770007481
2004-09-30,0.07066684938836784,0.0909485276402906,0.8171846138220445,1.9190812698695812,0.058771288787486935,,0.04272826022978938,,3.1877734706718788,,0.06724229970223497,0.07172629616968147,2.788069239039423
2004-06-30,0.05388448376660375,0.0844485510089825,0.5326114800556885,1.98049937870658,0.030513667216615387,,0.3049341045992558,,3.161703404232128,,0.0512533150760267,0.062361709696438214,2.7653724267602073
2004-03-31,0.010114685587875365,0.06284955196519965,0.21203773522694055,1.740691880081452,0.013136251356292454,,0.48652812457577155,,3.143376781759539,,0.010114685587875365,0.050171421989030754,2.745795798094502
2003-12-31,0.1614912227936404,0.09779174603764423,0.7506673412208862,1.2413738459747221,0.12541299987118318,,0.0584374121444532,,3.1096762684740655,,0.1614912227936404,0.09383470550493714,2.733252941730208
2003-09-30,0.10028856423747877,0.09422246585115712,0.4980783850334676,1.0895794850960594,,,0.0783617183833159,,3.0614691558039406,,0.10028856423747877,0.08965639960297996,2.7062864960339286
2003-06-30,0.07936796890560205,0.1077689675332075,0.3343874292126815,1.065222960111377,0.024482244583500547,,0.06102733443323077,,3.0444373008913135,,0.07936796890560205,0.1025066301520534,2.6900794997943884
2003-03-31,0.019222202371220343,0.04045874235150146,0.1318835222233783,0.8481509409077622,,,0.052545005425169815,,2.879615803841714,,0.019222202371220343,0.04045874235150146,2.648943221510427
2002-12-31,0.1995884876905622,0.1614912227936404,0.781391407670546,0.7506673412208862,0.008199209733596913,,0.12541299987118318,,2.8692687515173136,,0.1995884876905622,0.1614912227936404,2.6385961716632726
2002-09-30,,0.13371808564997167,,0.6641045133779567,,,,,2.8580660929363795,,,0.13371808564997167,2.627393513082339
2002-06-30,0.11410134353463439,0.1587359378112041,0.40588467278051105,0.668774858425363,0.003633235556414334,,0.04896448916700109,,2.8371454985954014,,0.11410134353463439,0.1587359378112041,2.606472916264114
2002-03-31,,0.07688880948488137,,0.5275340888935132,,,,,2.7769997299801323,,,0.07688880948488137,2.546327150126092
2001-12-31,0.24297099498605312,0.1995884876905622,0.9723945205784865,0.781391407670546,0.4214343076343782,,0.008199209733596913,,2.7116459345907837,,0.24297099498605312,0.1995884876905622,2.5271049485475903
2001-06-30,0.10740909902545123,0.22820268706926877,0.4616771716781363,0.8117693455610221,0.18455452555775204,,0.007266471112828668,,2.726158791500072,,0.10740909902545123,0.22820268706926877,2.5416178054568785
2000-12-31,0.15707420772702724,0.24297099498605312,0.6085551110549602,0.9723945205784865,0.005129617414051933,,0.4214343076343782,,2.66626649474576,,0.15707420772702724,0.24297099498605312,2.481725508702567
2000-06-30,0.06293720640913213,0.21481819805090246,0.24607304473411715,0.9233543433562726,-0.06135707340576802,,0.36910905111550407,,2.466163612717193,,0.06293720640913213,0.21481819805090246,2.466163612717193
1999-12-31,0.21490161431040633,0.17396025605640758,0.6250410944058822,0.6739769977228456,-0.11822332099646082,,0.0056810699333315045,,1.82162630113309,,0.21490161431040633,0.17396025605640758,1.82162630113309
1999-06-30,0.10882809594227551,0.13940636977694862,0.34940816785096984,0.5450535831435706,,,-0.13590636368624653,,1.734633015171884,,0.10882809594227551,0.13940636977694862,1.734633015171884
1998-12-31,0.19523018988175259,0.21490161431040633,0.5541998622733134,0.6250410944058822,,,-0.11822332099646082,,1.6649298304480231,,0.19523018988175259,0.21490161431040633,1.6649298304480231
1998-06-30,,0.21765619188455101,,0.6988163357019397,,,,,1.7332460070235123,,,0.21765619188455101,1.7332460070235123
1997-12-31,,0.2733222658344536,,0.7758798071826388,,,,,2.27418507585942,,,0.2733222658344536,2.27418507585942
